4	5	7AS	8AP	7AS	7AP	9AP	9BP	7BP	8BP	11CP	11CP	9CP	8CP	12CP	14DP	9CS	12CP	15DP	16DS
4	5	6AP	8AP	7AP	7AS	9AP	9BP	7BS	8BP	11CP	10CP	8CP	8CP	12CP	14DP	9CP	11CS	15DP	15DP
4	5	6AK	8AP	7AK	7AP	9AP	9BP	6BP	7BP	10BP	10CP	8CP	8CP	12CP	13CP	9CS	11CP	14DP	15DS
4	5	6	8AP	7	7AS	9AP	9BP	6BS	7BP	10BP	10CP	8CP	8CP	12CP	13CP	8CP	11CS	14DP	15DP
4	5	6	7AP	7	7AP	9AP	9BP	6BP	7BS	10BP	10CP	8CP	8CP	11CP	13CP	8CS	11CP	14DP	15DS
4	5	6	7AP	7	7AS	9AP	9BP	6AS	7BP	10BP	10CP	8BP	8CP	11CP	13CP	8CP	11CS	14DP	14DP
3	5	6	7AP	7	7AP	9AS	8BP	6AP	7BS	10BP	9CP	8BS	8CP	11CP	13CP	8BS	11CP	14DS	14CS
3	5	6	7AP	7	7AK	9AP	8BP	6AS	7BP	10BS	9CP	8BP	8CP	11CP	12CP	8BP	10CS	14DP	14CP
3	5	6	7AP	7	7	8AS	8AP	6AP	7BS	9BP	9CP	8BS	8CP	11CP	12CP	8BS	10CP	14DS	14CS
3	5	6	7AP	7	6	8AP	8AP	6AS	7BP	9BS	9BP	8BP	8CS	11CP	12CP	7BP	10BS	13DP	14CP
3	5	6	7AS	7	6	8AS	8AP	6AP	7AS	9BP	9BP	8BS	8CP	10CP	12CP	7BS	10BP	13CS	13CS
3	5	6	7AP	6	6	8AP	8AP	6AS	6AP	9BS	9BP	8BP	7CS	10CS	12CP	7BP	10BS	13CP	13CP
3	4	6	7AK	6	6	8AK	8AP	6AP	6AS	9BP	8BP	8BS	7CP	10BP	11CP	7BS	10BP	13CS	13CS
3	4	5	6	6	6	8	7AP	6AS	6AP	9BS	8BS	7BP	7BS	10BS	11CS	7BP	9BS	13CP	13CP
3	4	5	6	6	6	8	7AS	5AP	6AS	8AP	8BP	7BS	7BP	10BP	11CP	7AS	9BP	13CS	13CS
3	4	5	6	6	6	7	7AP	5AS	6AP	8AS	8BS	7BP	7BS	10BS	11BS	7AP	9BS	12CP	12CP
3	4	5	6	6	6	7	7AS	5AP	6AS	8AP	8BP	7BS	7BP	10BP	11BP	6AS	9BP	12CS	12BS
3	4	5	6	6	6	7	7AP	5AK	6AP	8AS	8BS	7BP	7BS	9BS	10BS	6AP	9BS	12CP	12BP
3	4	5	6	6	6	7	7AS	5	6AS	8AP	7BP	7BS	7BP	9BP	10BP	6AS	9AP	12CS	12BS
3	4	5	6	6	6	7	7AP	5	5AP	8AS	7BS	7AP	7BS	9BS	10BS	6AP	8AS	12CP	11BP
3	4	5	6	6	5	7	6AS	5	5AS	8AP	7BP	7AS	7BP	9BP	10BP	6AS	8AP	12CS	11BS
3	4	5	6	6	5	7	6AP	5	5AP	7AS	7BS	7AP	7BS	9BS	10BS	6AP	8AS	11CP	11BP
3	4	5	5	5	5	6	6AK	5	5AK	7AP	7BP	7AS	6BP	9BP	9BP	5AS	8AP	11BS	11BS
3	4	5	5	5	5	6	6	5	5	7AS	7AS	7AP	6BS	8BS	9BS	5AP	8AS	11BP	11BP
3	4	5	5	5	5	6	6	5	5	7AP	6AP	7AS	6BP	8BP	9BP	5AK	8AP	11BS	10BS
3	4	4	5	5	5	6	6	5	5	7AS	6AS	6AP	6BS	8BS	9BS	5	7AS	11BP	10AP
3	4	4	5	5	5	6	6	4	5	7AP	6AP	6AS	6BP	8BP	9BP	5	7AP	11BS	10AS
3	4	4	5	5	5	6	5	4	4	6AK	6AS	6AP	6AS	8BS	8BS	5	7AS	10BP	10AP
3	4	4	5	5	5	6	5	4	4	6	6AP	6AS	6AP	8AP	8BP	4	7AP	10BS	10AS
3	4	4	5	5	5	6	5	4	4	6	5AS	6AP	6AS	8AS	8BS	4	7AK	10BP	9AP
3	3	4	5	5	4	5	5	4	4	6	5AP	6AS	6AP	7AP	8BP	4	7	10BS	9AS
3	3	4	4	5	4	5	5	4	4	6	5AS	6AP	6AS	7AS	8BS	4	6	10BP	9AP
3	3	4	4	5	4	5	5	4	4	6	5AP	6AS	6AP	7AP	7AP	4	6	10BS	9AS
3	3	4	4	4	4	5	5	4	4	5	5AS	6AP	6AS	7AS	7AS	4	6	10AP	8AP
3	3	4	4	4	4	5	4	4	4	5	5AP	6AK	5AP	7AP	7AP	4	6	9AS	8AK
2	3	4	4	4	4	5	4	4	4	5	4AS	6	5AS	7AS	7AS	3	6	9AP	8
2	3	4	4	4	4	5	4	4	3	5	4AP	6	5AP	6AP	7AP	3	6	9AS	8
2	3	3	4	4	4	4	4	4	3	5	4AK	5	5AS	6AS	6AS	3	5	9AP	8
2	3	3	4	4	4	4	4	3	3	5	4	5	5AP	6AP	6AP	3	5	9AS	7
2	3	3	4	4	4	4	4	3	3	4	4	5	5AK	6AS	6AS	3	5	9AP	7
2	3	3	3	4	4	4	4	3	3	4	4	5	5	6AP	6AP	3	5	8AS	7
2	3	3	3	4	3	4	3	3	3	4	3	5	5	6AS	6AS	2	5	8AP	7
2	3	3	3	4	3	4	3	3	3	4	3	5	5	6AP	5AP	2	0	8AS	0
2	3	3	3	4	3	4	3	3	3	4	3	5	5	5AK	5AS	2	0	8AP	0
2	3	3	3	3	3	4	3	3	2	4	3	5	5	5AS	5AP	2	0	8AK	0
2	3	3	3	3	3	3	3	3	2	3	3	5	4	5	5AS	2	0	8	0
2	3	3	3	3	3	3	3	3	2	3	3	5	4	5	5AP	2	0	7	0
2	2	3	3	3	3	3	3	3	2	3	2	5	4	5	4AS	0	0	7	0
2	2	3	3	3	3	3	2	3	2	3	2	5	4	5	4AP	0	0	7	0
2	2	2	2	3	3	3	2	3	2	3	2	4	4	4	4AK	0	0	7	0
2	2	2	2	3	3	3	2	2	2	3	2	4	4	4	4	0	0	7	0
2	2	2	2	3	2	3	2	2	2	2	2	4	4	4	4	0	0	7	0
2	2	2	2	3	2	2	2	2	0	2	0	4	4	4	3	0	0	0	0
2	2	2	2	3	2	2	2	2	0	2	0	4	4	4	3	0	0	0	0
2	2	2	2	3	2	2	2	2	0	2	0	4	4	4	3	0	0	0	0
2	2	2	2	2	2	2	1	2	0	2	0	4	4	4	3	0	0	0	0
2	2	2	2	2	2	2	1	2	0	2	0	4	3	3	3	0	0	0	0
2	2	2	2	2	2	2	1	2	0	0	0	4	3	3	0	0	0	0	0
2	2	2	1	2	2	2	1	2	0	0	0	4	3	3	0	0	0	0	0
2	2	2	1	2	2	2	1	2	0	0	0	4	3	3	0	0	0	0	0
2	2	2	1	2	2	1	1	2	0	0	0	4	3	3	0	0	0	0	0
2	2	1	1	2	2	1	1	2	0	0	0	3	3	3	0	0	0	0	0
2	2	1	1	2	1	1	0	0	0	0	0	3	3	0	0	0	0	0	0
1	2	1	1	2	1	1	0	0	0	0	0	3	3	0	0	0	0	0	0
1	1	1	1	1	1	1	0	0	0	0	0	3	3	0	0	0	0	0	0
1	1	1	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
