0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4
0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,3,0,2,4,5
0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,3,0,2,4,5
0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,3,0,2,4,5
0,0,0,0,0,0,0,6,0,0,0,0,0,2,3,4,0,2,4,5
0,0,0,0,0,0,0,6,0,0,0,0,0,2,3,4,0,2,4,5
0,0,0,0,0,0,0,6,0,0,0,0,0,2,3,4,0,2,4,5
0,0,0,0,5,5,5,7,0,0,0,0,0,2,4,5,2,3,5,6
0,0,0,0,5AK,5AK,6,7,0,0,0,0,0,3,4,5,2,3,5,6
0,0,0,0,6AS,6AS,6,8,0,0,0,0,0,3,4,6,3,4,5,6
0,0,0,0,6AK,6AK,6,8,0,0,0,0,0,3,5,6,3,4,5,6
0,0,0,0,7AS,7AS,7AK,9,0,0,0,3,2,4,5,6,3,4,5,6
0,9,0,0,7AK,7AK,7AS,9,3,0,0,3,2,4,5,7,3,4,6,6
0,9AK,0,0,8AS,8AS,8AK,9,3AK,0,0,4,3,4,6,7,4,4,6,7
0,10AS,0,0,8AK,8AK,8AS,10,4AS,0,0,4,3,5,6,7,4,5,6,7
0,10AK,0,0,9AS,9AS,8AK,10,4AK,0,0,4,3,5,6,8,4,5,6,7
0,11AS,0,0,9AK,9AK,9AS,10AK,5AS,3AK,0,5,4,6,7,8,4,5,6,7
0,11BK,0,0,10AS,10AS,9AK,11AS,5AK,3AS,0,5,4,6,7,8,5,5,7,7
0,12BS,0,0,10AK,10BK,10BS,11AK,6AS,4AK,0,6,5,6,7,8,5,6,7,7
0,12BK,0,0,11BS,10BS,10BK,12AS,6AK,4AS,0,6,5,7,8,9,5,6,7,7
0,13BS,0,0,11BK,11BK,10BS,12AK,7AS,5AK,0,6,5,7,8,9,6,6,7,8
0,13BK,0,0,12BS,11BS,11BK,12AS,7BK,5AS,3AK,7,6AK,7,8,9,6,6,7,8
9,14BS,0,0,12BK,12BK,11BS,13AK,8BS,6AK,3AS,7,6AS,8,9,10,6,7,8,8
10AK,14CK,0,0,13BS,12BS,12BK,13AS,8BK,6AS,4AK,8,7AK,8,9,10,6,7,8,8
10AS,15CS,0,0,13BK,13BK,12BS,13AK,9BS,7AK,4AS,8,7AS,9,9,10,7,7,8,8
11AK,15CK,7,0,14BS,13BS,12BK,14AS,9BK,7AS,5AK,8,7AK,9,9,11,7,7,8,8
11BS,16CS,8AK,4AK,14BK,14BK,13BS,14AK,10BS,8BK,5AS,9AK,8AS,9,10,11,7,7,8,9
12BK,16CK,8AS,5AS,15BS,14BS,13BK,15BS,10BK,8BS,6AK,9AS,8AK,10,10,11,7,8,8,9
12BS,17CS,9AK,5AK,15BK,15BK,14BS,15BK,11BS,9BK,6BS,10AK,9AS,10,10,11,8,8,9,9
13CK,17CS,9AS,6AS,16BS,15BS,14CK,15BS,11BK,9BS,7BK,10AS,9AK,10,11,12,8,8,9,9
14CS,18CS,10AK,6BK,16BK,16CK,14CS,16BK,12BS,10BK,7BS,10AK,9AS,11,11,12,8,8,9,9
14CK,18CS,10BS,7BS,17CS,16CS,15CK,16BS,12BK,10BS,8BK,11AS,10AK,11AK,11,12,8AK,9,9,9
15CS,18CS,11BK,7BK,17CK,16CK,15CS,16BK,12CS,11BK,8BS,11AK,10AS,12AS,12,13,9AS,9,9,9
15CK,19CS,11BS,8BS,18CS,17CS,16CK,17BS,13CK,11BS,9BK,12AS,11AK,12AK,12,13,9AK,9,10,10
16CS,19CS,12BK,9CK,18CK,17CK,16CS,17BK,13CS,12BK,9BS,12AK,11BS,12AS,12,13,9AS,9,10,10
16CK,20CS,13BS,9CS,19CS,18CS,16CK,18BS,14CK,12BS,10BK,12AS,11BK,13AK,13,14,10AK,10,10,10
17CS,20CS,13CK,10CK,19CK,18CK,17CS,18BK,14CS,13CK,10BS,13BK,12BS,13AS,13AK,14,10AS,10,10,10
18CS,21CS,14CS,10CS,20CS,19CS,17CK,18BS,15CK,13CS,11BK,13BS,12BK,13AK,13AS,14,10AK,10,10,10
18CS,21DS,14CK,11CK,20CK,19CK,18CS,19BK,15CS,14CK,11CS,14BK,13BS,14AS,14AK,14,10AS,10,11,10
19CS,22DS,15CS,11CS,21CS,20CS,18CK,19CS,16CK,14CS,12CK,14BS,13BK,14AK,14AS,15,11AK,10,11,11
19CS,22DS,15CS,12CS,21CK,20CK,18CS,19CK,16CS,15CK,12CS,14BK,13BS,15AS,14AK,15,11AS,11,11,11
20DS,23DS,16CS,12CS,22CS,21CS,19CK,20CS,17CK,15CS,13CK,15BS,14BK,15AK,15AS,15AK,11AK,11AK,11,11
20DS,23DS,16CS,13CS,22CS,21CS,19CS,20CK,17CS,16CK,13CS,15BK,14BS,15BS,15AK,16AS,11AS,11AS,11,11
21DS,24DS,17CS,14CS,23CS,21CS,20CK,21CS,18CK,16CS,14CK,16BS,15CK,16BK,15AS,16AK,12BK,11AK,11,11
22DS,24DS,18CS,14CS,23CS,22CS,20CS,21CK,18CS,17CK,14CS,16BK,15CS,16BS,16AK,16AS,12BS,12AS,12,11
22DS,25DS,18CS,15CS,24CS,22CS,20CS,21CS,19CK,17CS,14CK,16BS,15CK,16BK,16AS,17AK,12BK,12AK,12,11
23DS,25DS,19CS,15CS,24DS,23CS,21CS,22CK,19CS,18CK,15CS,17CK,16CS,17BS,16BK,17AS,12BS,12AS,12,12
23DS,26DS,19CS,16CS,25DS,23CS,21CS,22CS,20CK,18CS,16CK,17CS,16CK,17BK,16BS,17AK,13BK,12AK,12,12
24DS,26DS,20CS,16CS,25DS,24DS,21CS,22CS,20CS,19CK,16CS,18CK,17CS,17BS,17BK,18AS,13BS,13AS,12,12
24DS,27DS,20DS,17CS,26DS,24DS,22CS,23CS,21CK,19CS,16CK,18CS,17CK,18BK,17BS,18AK,13BK,13AK,13,12
25DS,27DS,21DS,18DS,26DS,25DS,22DS,23CS,21CS,20CK,17CS,18CK,17CS,18CS,17BK,18BS,14BS,13AS,13,12
26DS,27DS,21DS,18DS,27DS,25DS,23DS,24CS,21CK,20CS,17CK,19CS,18CK,19CK,18BS,18BK,14CK,13AK,13AK,12
26DS,28DS,22DS,19DS,27DS,26DS,23DS,24CS,22DS,21CK,18CS,19CK,18CS,19CS,18BK,19BS,14CS,13AS,13AS,13
27DS,28DS,23DS,19DS,28DS,26DS,23DS,24CS,22DK,21CS,18CK,19CS,18CK,19CK,19CS,19BK,14CK,14BK,13AK,13
27DS,29DS,23DS,20DS,28DS,27DS,24DS,25CS,23DS,22CK,19CS,20CK,19CS,20CS,19CK,19BS,15CS,14BS,14AS,13
28DS,29DS,24DS,20DS,29DS,27DS,24DS,25CS,23DK,22CS,19CK,20CS,19CK,20CK,19CS,20BK,15CK,14BK,14AK,13
28DS,30DS,24DS,21DS,29DS,27DS,25DS,25CS,24DS,23DK,20DS,21CK,20CS,20CS,19CK,20CS,15CS,14BS,14AS,13AK
29DS,30DS,25DS,21DS,30DS,28DS,25DS,26CS,24DK,23DS,20DK,21CS,20CK,21CK,20CS,20CK,15CK,15BK,14AK,13AS
30DS,31DS,25DS,22DS,30DS,28DS,25DS,26DS,25DS,24DK,21DS,21CK,20CS,21CS,20CK,21CS,16CS,15BS,14AS,13AK
30DS,31DS,26DS,23DS,31DS,29DS,26DS,27DS,25DK,24DS,21DK,22CS,21DK,22CK,20CS,21CK,16CK,15BK,14AK,14AS
31DS,32ES,26DS,23DS,31DS,29DS,26DS,27DS,26DS,25DK,22DS,22CK,21DS,22CS,21CK,21CS,16CS,15CS,15AS,14AK
31DS,32ES,27DS,24DS,32DS,30DS,27DS,27DS,26DS,25DS,22DK,23CS,22DK,22CK,21CS,21CK,16CK,16CK,15BK,14AS
32ES,33ES,27DS,24DS,32DS,30DS,27DS,28DS,27DS,26DS,23DS,23CK,22DS,23CS,21CK,22CS,17CS,16CS,15BS,14AK
32ES,33ES,28DS,25DS,33DS,31DS,27DS,28DS,27DS,26DS,23DK,23DS,22DK,23CK,22CS,22CK,17CK,16CK,15BK,14AS
33ES,34ES,29DS,25DS,33DS,31DS,28DS,28DS,28DS,27DS,24DS,24DK,23DS,23CS,22CK,22CS,17DS,16CS,15BS,14AK
34ES,34ES,29DS,26DS,34DS,32DS,28DS,29DS,28DS,27DS,24DS,24DS,23DK,24CK,22CS,23CK,18DK,16CK,16BK,15BS
34ES,35ES,30DS,26DS,34DS,32DS,29DS,29DS,29DS,28DS,25DS,25DS,24DS,24DS,22DK,23CS,18DS,17CS,16BS,15BK
35ES,35ES,30DS,27DS,35DS,32DS,29DS,30DS,29DS,28DS,25DS,25DS,24DK,25DK,23DS,23CK,18DK,17CK,16CK,15BS
35ES,36ES,31ES,28DS,35ES,33DS,29DS,30DS,30DS,29DS,25DS,25DS,24DS,25DS,23DK,24DS,18DK,17CS,16CS,15BK
36ES,36ES,31ES,28ES,36ES,33ES,30DS,30DS,30DS,29DS,26DS,26DS,25DK,25DK,23DS,24DK,19DK,17CK,16CK,15CS
36ES,37ES,32ES,29ES,36ES,34ES,30DS,31DS,31DS,30DS,26DS,26DS,25DS,26DS,24DK,24DS,19DK,18CS,17CS,15CK
37ES,37ES,32ES,29ES,37ES,34ES,31ES,31DS,31DS,30DS,27DS,27DS,26DK,26DK,24DS,24DK,19DK,18DK,17CK,15CS
38ES,37ES,33ES,30ES,37ES,35ES,31ES,31DS,31ES,31DS,27DS,27DS,26DS,26DS,24DK,25DS,19DK,18DK,17CS,16CK
38ES,38ES,34ES,30ES,38ES,35ES,31ES,32DS,32ES,31DS,28ES,27DS,26DK,27DK,25DS,25DK,20DK,18DK,17CK,16CS
39ES,38ES,34ES,31ES,38ES,36ES,32ES,32ES,32ES,32ES,28ES,28DS,27DS,27DS,25DK,25DS,20DK,19DK,17CS,16CK
39ES,39ES,35ES,32ES,39ES,36ES,32ES,33ES,33ES,32ES,29ES,28DS,27DK,28DK,25DS,26DK,20DK,19DK,17CK,16CS
40ES,39ES,35ES,32ES,39ES,37ES,33ES,33ES,33ES,33ES,29ES,29DS,28ES,28DS,26DK,26DS,20DK,19DK,18DK,16CK
40ES,40ES,36ES,33ES,40ES,37ES,33ES,33ES,34ES,33ES,30ES,29ES,28EK,28DK,26DS,26DK,21DK,19DK,18DK,16DK
41ES,40ES,36ES,33ES,40ES,38ES,33ES,34ES,34ES,34ES,30ES,29ES,28EK,29DS,26DK,27DS,21EK,19DK,18DK,17DK
42ES,41ES,37ES,34ES,41ES,38ES,34ES,34ES,35ES,34ES,31ES,30ES,29EK,29EK,27ES,27DK,21EK,20DK,18DK,17DK
42ES,41ES,37ES,34ES,41ES,38ES,34ES,34ES,36ES,35ES,31ES,30ES,29EK,29EK,27EK,27ES,22EK,20DK,18DK,17DK
43ES,42ES,38ES,35ES,42ES,39ES,35ES,35ES,36ES,35ES,32ES,31ES,30EK,30EK,27EK,27EK,22EK,20EK,19DK,17DK
43ES,42ES,39ES,35ES,42ES,39ES,35ES,35ES,36ES,36ES,32ES,31ES,30EK,30EK,28EK,28EK,22EK,20EK,19DK,17DK
44ES,43ES,39ES,36ES,43ES,40ES,35ES,36ES,37ES,36ES,33ES,31ES,30EK,31EK,28EK,28EK,22EK,21EK,19EK,17DK
44ES,43ES,40ES,37ES,43ES,40ES,36ES,36ES,37ES,37ES,33ES,32ES,31EK,31EK,28EK,28EK,23EK,21EK,19EK,17EK
45ES,44ES,40ES,37ES,44ES,41ES,36ES,36ES,38ES,37ES,34ES,32ES,31EK,31EK,29EK,29EK,23EK,21EK,19EK,18EK
46ES,44ES,41ES,38ES,44ES,41ES,37ES,37ES,38ES,38ES,34ES,33ES,32EK,32EK,29EK,29EK,23EK,21EK,20EK,18EK
46ES,45ES,41ES,38ES,45ES,42ES,37ES,37ES,39ES,38ES,35ES,33ES,32EK,32EK,29EK,29EK,23EK,22EK,20EK,18EK
47ES,45ES,42ES,39ES,45ES,42ES,37ES,37ES,39ES,39ES,35ES,33ES,32EK,32EK,30EK,30EK,24EK,22EK,20EK,18EK
47ES,46ES,42ES,39ES,46ES,43ES,38ES,38ES,40ES,39ES,36ES,34ES,33EK,33EK,30EK,30EK,24EK,22EK,20EK,18EK
48ES,46ES,43ES,40ES,46ES,43ES,38ES,38ES,40ES,40ES,36ES,34ES,33EK,33EK,30EK,30EK,24EK,22EK,20EK,18EK
48ES,46ES,43ES,40ES,46ES,43ES,38ES,38ES,40ES,40ES,36ES,34ES,33EK,33EK,30EK,30EK,24EK,22EK,20EK,18EK
