0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2
0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,1,1,2,2
0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,1,1,2,2
0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,1,1,2,2
0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,1,2,2,2
0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,1,2,2,2
0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,1,2,2,2
0,0,0,0,0,0,4,4,0,0,0,0,0,1,2,2,2,2,3,3
0,0,0,0,0,0,4,4,0,0,0,0,0,1,2,2,2,2,3,3
0,0,0,0,0,0,4,4,0,0,0,0,0,1,2,3,2,2,3,3
0,0,0,0,0,0,4,4,0,0,0,0,0,1,2,3,2,2,3,3
0,0,0,0,0,4,4,5,0,0,0,2,1,2,2,3,2,3,3,3
0,0,0,0,0,4,4,5,0,0,0,2,1,2,2,3,2,3,3,3
0,0,0,0,0,4,4,5,0,0,0,2,1,2,3,3,3,3,3,3
0,0,0,0,0,4,4,5,0,0,0,2,1,2,3,3,3,3,3,3
0,0,0,0,0,4,5,5,0,0,0,2,2,2,3,3,3,3,3,3
0,0,0,0,4,5,5,5,0,2,0,2,2,3,3,4,3,3,3,3
0,0,0,0,4,5,5,5,0,2,0,2,2,3,3,4,3,3,3,3
0,0,0,0,4,5,5,5,0,2,0,3,2,3,3,4,3,3,3,3
0,0,0,0,4,5,5,5,0,2,0,3,2,3,3,4,3,3,4,3
0,0,0,0,5,5,5,6,0,3,0,3,3,3,4,4,3,3,4,3
0,8,0,0,5,5,5,6,2,3,2,3,3,4,4,4,4,4,4,4
0,8,0,0,5,6,5,6,2,3,2,3,3,4,4,5,4,4,4,4
0,8,0,0,5,6,5,6,2,3,2,3,3,4,4,5,4,4,4,4
0,8,0,0,5,6,6,6,2,3,2,3,3,4,4,5,4,4,4,4
0,8,0,0,6,6,6,6,3,4,2,4,4,4,4,5,4,4,4,4
0,9,0,3,6,6,6,6,3,4,3,4,4,5,5,5,4,4,4,4
0,9,0,3,6,6,6,6,3,4,3,4,4,5,5,5,4,4,4,4
0,9,0,3,6,7,6,6,3,4,3,4,4,5,5,5,5,4,4,4
0,9,0,3,7,7,6,7,4,5,3,4,4,5,5,6,5,5,4,4
0,9,0,3,7,7,6,7,4,5,3,4,5,5,5,6,5,5,5,4
8,9,6,4,7AK,7,6,7,4AK,5,4,4,5,6,5,6,5,5,5,4
8,10,6,4,7AK,7,6,7,4AK,5,4,5,5,6,5,6,5,5,5,4
8,10,6,4,7AK,8,7,7,5AK,5,4,5,5,6,6,6,5,5,5,4
8,10,6,4,8AK,8,7,7,5AK,6,4,5,6,6,6,6,5,5,5,4
9,10,6,4,8AK,8,7,7,5AK,6,4,5,6,6,6,7,6,5,5,4
9,10AK,7,4,8AK,8AK,7,7,5AK,6,4,5,6,7,6,7,6,5,5,5
9,10AK,7,5,8AK,8AK,7,7,6AK,6,5,5,6,7,6,7,6,5,5,5
9,11AK,7,5,9AK,9AK,7,7,6AK,7,5,5,6,7,6,7,6,6,5,5
10,11AK,7,5,9AK,9AK,7,8,6AK,7,5,6,7,7,7,7,6,6,5,5
10,11AK,7,5,9AK,9AK,7,8,6AK,7,5,6,7,7,7,7,6,6,5,5
10,11AK,7,5,9AK,9AK,7AK,8,6AK,7AK,5,6,7,8,7,7,6,6,6,5
10,11AK,8,5,9AK,9AK,8AK,8,7AK,7AK,6,6,7,8,7,7,7,6,6,5
10,11BK,8,6,10AK,9AK,8AK,8,7AK,8AK,6,6,7,8,7,8,7,6,6,5
11,12BK,8,6,10AK,9AK,8AK,8,7BK,8AK,6,6,8,8,7,8,7,6,6,5
11,12BK,8,6,10BK,10BK,8AK,8,7BK,8AK,6,6,8,8,8,8,7,6,6,5
11AK,12BK,8,6,10BK,10BK,8AK,8AK,8BK,8AK,6AK,7,8AK,9,8,8,7,7,6,5
11AK,12BK,9,6,11BK,10BK,8AK,8AK,8BK,9AK,6AK,7,8AK,9,8,8,7,7,6,5
12AK,12BK,9,6,11BK,10BK,8AK,8AK,8BK,9AK,7AK,7,8AK,9,8,8,7,7,6,5
12AK,12BK,9,7,11BK,10BK,8AK,9AK,8BK,9AK,7AK,7,9AK,9,8,9,8,7,6,5
12AK,13BK,9,7,11BK,10BK,9BK,9AK,9BK,9AK,7AK,7,9AK,9,8,9,8,7,6,5
12AK,13BK,9AK,7,11BK,11BK,9BK,9AK,9BK,9AK,7AK,7AK,9AK,10,8,9,8AK,7,6,6
12AK,13CK,9AK,7,12BK,11BK,9BK,9AK,9BK,10BK,7AK,7AK,9AK,10,9,9,8AK,7,7,6
13BK,13CK,10AK,7,12BK,11BK,9BK,9AK,9BK,10BK,8AK,7AK,9AK,10,9,9,8AK,7,7,6
13BK,13CK,10AK,7,12BK,11BK,9BK,9AK,10BK,10BK,8AK,8AK,10AK,10,9,9,8AK,8,7,6
13BK,13CK,10AK,8,12BK,11BK,9BK,9AK,10BK,10BK,8AK,8AK,10AK,10,9,9,9AK,8,7,6
13BK,14CK,10AK,8AK,13BK,12BK,9BK,9AK,10BK,11BK,8AK,8AK,10AK,11AK,9,10,9AK,8,7,6
14BK,14CK,10AK,8AK,13BK,12BK,9BK,9AK,10BK,11BK,8BK,8AK,10AK,11AK,9,10,9AK,8,7,6
14BK,14CK,11AK,8AK,13BK,12BK,9BK,10AK,10BK,11BK,8BK,8AK,11AK,11AK,10,10,9AK,8,7,6
14CK,14CK,11BK,8AK,13BK,12BK,9BK,10BK,11CK,11BK,9BK,8AK,11AK,11AK,10,10,9AK,8,7,6
14CK,14CK,11BK,8AK,13CK,12BK,10BK,10BK,11CK,11BK,9BK,8AK,11BK,11AK,10,10,9AK,8,7,6
15CK,15CK,11BK,9AK,14CK,12BK,10BK,10BK,11CK,12BK,9BK,9AK,11BK,12AK,10AK,10,9AK,8AK,7,6
15CK,15DK,11BK,9AK,14CK,13BK,10CK,10BK,11CK,12BK,9BK,9AK,11BK,12AK,10AK,10,10AK,8AK,7,6
15CK,15DK,11BK,9BK,14CK,13CK,10CK,10BK,12CK,12BK,9BK,9AK,12BK,12AK,10AK,11,10AK,9AK,8,6
15CK,15DK,12BK,9BK,14CK,13CK,10CK,10BK,12CK,12BK,10BK,9BK,12BK,12AK,10AK,11,10AK,9AK,8,6
15CK,15DK,12BK,9BK,15CK,13CK,10CK,10BK,12CK,13BK,10BK,9BK,12BK,12AK,11AK,11,10AK,9AK,8,6
16DK,15DK,12CK,9BK,15CK,13CK,10CK,10BK,12CK,13BK,10BK,9BK,12BK,13AK,11AK,11AK,10AK,9AK,8,7
16DK,16DK,12CK,10BK,15CK,13CK,10CK,10BK,13CK,13CK,10BK,9BK,12BK,13AK,11AK,11AK,10BK,9AK,8,7
16DK,16DK,12CK,10BK,15CK,14CK,10CK,11BK,13CK,13CK,10BK,10BK,13BK,13AK,11AK,11AK,10BK,9AK,8,7
16DK,16DK,13CK,10CK,15CK,14CK,11CK,11BK,13CK,13CK,11BK,10BK,13BK,13BK,11AK,11AK,11BK,9AK,8,7
17DK,16DK,13CK,18CK,16DK,14CK,11CK,11BK,13CK,14CK,11CK,10BK,13BK,13BK,11AK,12AK,11BK,9AK,8,7
17DK,16DK,13CK,10CK,16DK,14CK,11CK,11CK,14CK,14CK,11CK,10BK,13CK,14BK,12AK,12AK,11BK,10AK,8AK,7
17DK,16DK,13CK,10CK,16DK,14CK,11CK,11CK,14CK,14CK,11CK,10BK,13CK,14BK,12AK,12AK,11BK,10AK,8AK,7
17DK,17DK,13CK,11CK,16DK,14CK,11CK,11CK,14CK,14CK,11CK,10BK,14CK,14BK,12AK,12AK,11BK,10AK,8AK,7
17DK,17DK,13DK,11CK,17DK,15CK,11CK,11CK,14CK,15CK,11CK,10BK,14CK,14BK,12BK,12AK,11BK,10AK,9AK,7
18DK,17DK,14DK,11CK,17DK,15DK,11CK,11CK,15DK,15CK,12CK,11BK,14CK,14BK,12BK,12AK,11BK,10AK,9AK,7
18DK,17EK,14DK,11CK,17DK,15DK,11DK,11CK,15DK,15CK,12CK,11CK,14CK,15BK,12BK,13AK,12BK,10BK,9AK,7AK
18DK,17EK,14DK,11CK,17DK,15DK,11DK,12CK,15DK,15CK,12CK,11CK,15CK,15BK,13BK,13AK,12CK,10BK,9AK,7AK
18EK,17EK,14DK,11DK,17DK,15DK,12DK,12CK,15DK,15CK,12CK,11CK,15CK,15CK,13BK,13BK,12CK,10BK,9AK,7AK
19EK,18EK,14DK,12DK,18DK,16DK,12DK,12CK,15DK,16CK,12CK,11CK,15CK,15CK,13BK,13BK,12CK,10BK,9AK,7AK
19EK,18EK,15DK,12DK,18DK,16DK,12DK,12CK,16DK,16CK,13CK,11CK,15CK,15CK,13BK,13BK,12CK,11BK,9AK,7AK
19EK,18EK,15DK,12DK,18DK,16DK,12DK,12CK,16DK,16DK,13CK,11CK,15CK,19CK,13BK,13BK,12CK,11BK,9AK,8AK
19EK,18EK,15DK,12DK,18DK,16DK,12DK,12CK,16DK,16DK,13DK,12CK,16DK,16CK,13BK,13BK,12CK,11BK,9AK,8AK
20EK,18EK,15DK,12DK,19DK,16DK,12DK,12DK,16DK,17DK,13DK,12CK,16DK,16CK,13CK,14BK,13CK,11BK,9BK,8AK
20EK,18EK,15EK,12DK,19EK,16DK,12DK,12DK,17DK,17DK,13DK,12CK,16DK,16CK,14CK,14BK,13CK,11BK,9BK,8AK
20EK,19EK,15EK,13DK,19EK,17DK,12DK,12DK,17DK,17DK,13DK,12CK,16DK,16CK,14CK,14CK,13DK,11CK,10BK,8AK
20EK,19EK,16EK,13DK,19EK,17EK,12DK,12DK,17DK,17DK,14DK,12CK,16DK,17CK,14CK,14CK,13DK,11CK,10BK,8BK
20EK,19EK,16EK,13EK,19EK,17EK,13DK,13DK,17EK,17DK,14DK,12DK,17DK,17CK,14CK,14CK,13DK,11CK,10BK,8BK
21EK,19EK,16EK,13EK,20EK,17EK,13EK,13DK,18EK,18DK,14DK,12DK,17DK,17CK,14CK,14CK,13DK,12CK,10BK,8BK
21EK,19EK,16EK,13EK,20EK,17EK,13EK,13DK,18EK,18DK,14DK,13DK,17DK,17DK,14CK,14CK,13DK,12CK,10BK,8BK
21EK,19EK,16EK,13EK,20EK,17EK,13EK,13EK,18EK,18EK,14EK,13DK,17DK,17DK,15DK,15CK,14DK,12CK,10CK,8BK
21EK,20EK,17EK,14EK,20EK,18EK,13EK,13EK,18EK,18EK,15EK,13DK,17EK,18DK,15DK,15DK,14DK,12CK,10CK,8BK
22EK,20EK,17EK,14EK,21EK,18EK,13EK,13EK,19EK,19EK,15EK,13EK,18EK,18DK,15DK,15DK,14EK,12DK,10CK,8CK
22EK,20EK,17EK,14EK,21EK,18EK,13EK,13EK,19EK,19EK,15EK,13EK,18EK,18DK,15DK,15DK,14EK,12DK,10CK,8CK
22EK,20EK,17EK,14EK,21EK,18EK,13EK,13EK,19EK,19EK,15EK,13EK,18EK,18EK,15DK,15DK,14EK,12DK,10CK,8CK
22EK,20EK,17EK,14EK,21EK,18EK,13EK,13EK,19EK,19EK,15EK,13EK,18EK,18EK,15EK,15EK,14EK,12EK,10DK,8CK
22EK,20EK,17EK,14EK,21EK,18EK,13EK,13EK,19EK,19EK,15EK,13EK,18EK,18EK,15EK,15EK,14EK,12EK,10EK,8DK
