0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,4,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,4,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,5,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,5,6
0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,5,0,3,5,7
0,0,0,0,0,0,0,5,0,0,0,0,0,2,3,5,2,3,5,7
0,0,0,0,0,0,0,6,0,0,0,0,0,2,4,5,2,4,6,7
0,0,0,0,5,5,5,6,0,0,0,0,0,3,4,6,3,4,6,7
0,0,0,0,5AK,5AK,5AK,6,0,0,0,0,0,3,4,6,3,4,6,7
0,0,0,0,6AK,6AK,6AK,7,0,0,0,0,0,3,5,6,3,4,6,8
0,0,0,0,6AK,6AK,6AK,7,3,0,0,0,2,4,5,7,4,5,6,8
0,0,0,0,7AK,7AK,6AK,7,3AK,0,0,0,2AK,4,5,7,4,5,7,8
0,9,0,0,7AK,7AK,7AK,8,4AK,0,0,3,3AK,5,6,7,4,5,7,8
0,9AK,0,0,8AK,7AK,7AK,8AK,4AK,3,0,3,3AK,5,6,7,5,6,7,8
0,10AK,0,0,8AK,8AK,7AK,8AK,5AK,3AK,0,4,4AK,5,6,8,5,6,8,9
0,10AK,0,0,9AK,8AK,8AK,9AK,5AK,4AK,0,4,4AK,6,7,8,5,6,8,9
0,11AK,0,0,9AK,9AK,8BK,9AK,6AK,4AK,0,4,4AK,6,7,8,6,7,8,9
0,11AK,0,0,10AK,9AK,8BK,9AK,6AK,5AK,0,5,5AK,7,7,9,6,7,8,9
0,11BK,0,0,10AK,10BK,9BK,10AK,6AK,5AK,3,5,5AK,7,8,9,6AK,7,9,10
0,12BK,0,0,11AK,10BK,9BK,10AK,7AK,6AK,3AK,5,6AK,7,8,9,7AK,7,9,10
0,12BK,0,0,11BK,10BK,10BK,10AK,7BK,6AK,4AK,6,6AK,8,8,10,7AK,8,9,10
0,13BK,0,0,11BK,11BK,10BK,11AK,8BK,7AK,4AK,6AK,6AK,8AK,9,10,7AK,8,9,10
9,13BK,0,0,12BK,11BK,10BK,11AK,8BK,7AK,5AK,7AK,7BK,9AK,9,10,8AK,8,10,10
10AK,14BK,0,0,12BK,12BK,11BK,11AK,9BK,8BK,5AK,7AK,7BK,9AK,9,11,8AK,9,10,11
10AK,14CK,0,0,13BK,12BK,11BK,12BK,9BK,8BK,6AK,7AK,8BK,9AK,10,11,8AK,9,10,11
11BK,14CK,7,4,13BK,13BK,11BK,12BK,10BK,8BK,6AK,8AK,8BK,10AK,10,11,9AK,9,10,11
11BK,15CK,7AK,4AK,14BK,13BK,12BK,13BK,10BK,9BK,6AK,8AK,9BK,10AK,10AK,12,9AK,10,11,11
12BK,15CK,8AK,5AK,14BK,13BK,12BK,13BK,10BK,9BK,7AK,8AK,9BK,10AK,11AK,12,9AK,10,11,11
12BK,16CK,8AK,5AK,15BK,14BK,12CK,13BK,11BK,10BK,7BK,9AK,9BK,11AK,11AK,12,10AK,10AK,11,12
13CK,16CK,9AK,6AK,15BK,14BK,13CK,14BK,11BK,10BK,8BK,9AK,10BK,11AK,11AK,13,10AK,10AK,11,12
13CK,17CK,9BK,6BK,16BK,15BK,13CK,14BK,12BK,11BK,8BK,10AK,10BK,12AK,12AK,13,10AK,11AK,12,12
14CK,17CK,10BK,7BK,16BK,15CK,14CK,14BK,12BK,11BK,9BK,10AK,11CK,12AK,12AK,13AK,11BK,11AK,12,12
14CK,17CK,10BK,7BK,17CK,16CK,14CK,15BK,13CK,12BK,9BK,10BK,11CK,12BK,12AK,13AK,11BK,11AK,12,12
15CK,18CK,11BK,8BK,17CK,16CK,14CK,15BK,13CK,12BK,9BK,11BK,11CK,13BK,13AK,14AK,11BK,12AK,12,13
15CK,18CK,11BK,8CK,17CK,16CK,15CK,15BK,14CK,13CK,10BK,11BK,12CK,13BK,13AK,14AK,12BK,12AK,13,13
16CK,19CK,12BK,9CK,18CK,17CK,15CK,16BK,14CK,13CK,10BK,11BK,12CK,14BK,13AK,14AK,12BK,12AK,13,13
16CK,19CK,12CK,9CK,18CK,17CK,15CK,16BK,14CK,14CK,11BK,12BK,13CK,14BK,14BK,15AK,12BK,13AK,13,13
17CK,20CK,13CK,10CK,19CK,18CK,16CK,16BK,15CK,14CK,11BK,12BK,13CK,14BK,14BK,15AK,13BK,13AK,13,13
17CK,20DK,13CK,10CK,19CK,18CK,16CK,17CK,15CK,14CK,12BK,13BK,14CK,15BK,14BK,15AK,13BK,13AK,14AK,14
18CK,20DK,14CK,11CK,20CK,19CK,16CK,17CK,16CK,15CK,12CK,13BK,14CK,15CK,15BK,16AK,13CK,13BK,14AK,14
18DK,21DK,14CK,11CK,20CK,19CK,17CK,17CK,16CK,15CK,12CK,13BK,14CK,16CK,15BK,16BK,14CK,14BK,14AK,14
19DK,21DK,15CK,12CK,21CK,19CK,17CK,18CK,17CK,16CK,13CK,14BK,15CK,16CK,15BK,16BK,14CK,14BK,14AK,14
19DK,22DK,15CK,12CK,21CK,20CK,18CK,18CK,17CK,16CK,13CK,14BK,15CK,16CK,16BK,17BK,14CK,14BK,15AK,14
20DK,22DK,16CK,13CK,22CK,20CK,18CK,18CK,18CK,17CK,14CK,14BK,16CK,17CK,16CK,17BK,15CK,15BK,15AK,15AK
21DK,23DK,16CK,13CK,22CK,21CK,18CK,19CK,18CK,17CK,14CK,15CK,16CK,17CK,16CK,17BK,15CK,15BK,15AK,15AK
21DK,23DK,17CK,14CK,23CK,21CK,19CK,19CK,18CK,18CK,15CK,15CK,16CK,17CK,17CK,18CK,15CK,15BK,15AK,15AK
22DK,23DK,17CK,14CK,23CK,21CK,19CK,20CK,18CK,18CK,15CK,16CK,17CK,18CK,17CK,18CK,16CK,16BK,16AK,15AK
22DK,24DK,18CK,15CK,23DK,22CK,19CK,20CK,19CK,19CK,16CK,16CK,17CK,18CK,17CK,18CK,16CK,16CK,16AK,15AK
23DK,24DK,18DK,15CK,24DK,22DK,20DK,20CK,20CK,19CK,16CK,16CK,18CK,19CK,18CK,19CK,17CK,16CK,16AK,16AK
23DK,25DK,19DK,16DK,24DK,23DK,20DK,21CK,20CK,19CK,16CK,17CK,18DK,19CK,18CK,19CK,17CK,16CK,16BK,16AK
24DK,25DK,19DK,16DK,25DK,23DK,20DK,21CK,21CK,20CK,17CK,17CK,19DK,19CK,18CK,19CK,17CK,17CK,17BK,16AK
24DK,26DK,20DK,17DK,25DK,24DK,21DK,21CK,21DK,20CK,17CK,17CK,19DK,20CK,19CK,19CK,18CK,17CK,17BK,16AK
25DK,26DK,20DK,17DK,26DK,24DK,21DK,22CK,21DK,21CK,18CK,18CK,19DK,20CK,19CK,20CK,18CK,17CK,17BK,17BK
25DK,26DK,21DK,18DK,26DK,24DK,22DK,22CK,22DK,21CK,18CK,18CK,20DK,21CK,19CK,20CK,18CK,18CK,17BK,17BK
26DK,27DK,21DK,18DK,27DK,25DK,22DK,22CK,22DK,22DK,19CK,19CK,20DK,21CK,20CK,20CK,19DK,18CK,18BK,17BK
26DK,27DK,22DK,19DK,27DK,25DK,22DK,23CK,23DK,22DK,19CK,19CK,21DK,21CK,20CK,21CK,19DK,18CK,18CK,17BK
27DK,28DK,22DK,19DK,28DK,26DK,23DK,23CK,23DK,23DK,19DK,19CK,21DK,22CK,20CK,21CK,19DK,19CK,18CK,17CK
27DK,28DK,23DK,20DK,28DK,26DK,23DK,23DK,24DK,23DK,20DK,20CK,21DK,22DK,21DK,21CK,20DK,19CK,18CK,18CK
28EK,29EK,23DK,20DK,29DK,27DK,23DK,24DK,24DK,24DK,20DK,20CK,22DK,23DK,21DK,22DK,20DK,19CK,19CK,18CK
28EK,29EK,24DK,21DK,29DK,27DK,24DK,24DK,25DK,24DK,21DK,20CK,22DK,23DK,21DK,22DK,20DK,19CK,19CK,18CK
29EK,29EK,24DK,21DK,29DK,27DK,24DK,24DK,25DK,25DK,21DK,21CK,23DK,23DK,22DK,22DK,21DK,20CK,19CK,18CK
29EK,30EK,25DK,22DK,30DK,28DK,24DK,25DK,25DK,25DK,22DK,21DK,23DK,24DK,22DK,23DK,21DK,20DK,19CK,18CK
30EK,30EK,25DK,22DK,30DK,28DK,25DK,25DK,26DK,25DK,22DK,22DK,24DK,24DK,22DK,23DK,21DK,20DK,20CK,19CK
30EK,31EK,26DK,23DK,31DK,29DK,25DK,25DK,26DK,26DK,22DK,22DK,24DK,25DK,23DK,23DK,22DK,21DK,20CK,19CK
31EK,31EK,26DK,23DK,31DK,29DK,26DK,26DK,27DK,26DK,23DK,22DK,24DK,25DK,23DK,24DK,22DK,21DK,20CK,19CK
32EK,32EK,27EK,24DK,32DK,30DK,26DK,26DK,27DK,27DK,23DK,23DK,25DK,25DK,23DK,24DK,22DK,21DK,20CK,19CK
32EK,32EK,27EK,24EK,32EK,30DK,26DK,27DK,28DK,27DK,24DK,23DK,25DK,26DK,24DK,24DK,23DK,22DK,21DK,19CK
33EK,32EK,28EK,25EK,33EK,30EK,27DK,27DK,28DK,28DK,24DK,23DK,26DK,26DK,24DK,25DK,23DK,22DK,21DK,20DK
33EK,33EK,28EK,25EK,33EK,31EK,27EK,27DK,29DK,28DK,25DK,24DK,26EK,26DK,24DK,25DK,23DK,22DK,21DK,20DK
33EK,33EK,29EK,26EK,34EK,31EK,27EK,28DK,29EK,29DK,25DK,24DK,26EK,27DK,25DK,25DK,24DK,22DK,21DK,20DK
34EK,34EK,29EK,26EK,34EK,32EK,28EK,28DK,29EK,29DK,26DK,25DK,27EK,27DK,25DK,25DK,24EK,23DK,22DK,20DK
35EK,34EK,30EK,27EK,35EK,32EK,28EK,28EK,30EK,30EK,26EK,25DK,27EK,28DK,25DK,26DK,24EK,23DK,22DK,20DK
35EK,35EK,30EK,27EK,35EK,33EK,28EK,29EK,30EK,30EK,26EK,25DK,28EK,28EK,26EK,26EK,25EK,23DK,22DK,21DK
36EK,35EK,31EK,28EK,35EK,33EK,29EK,29EK,31EK,31EK,27EK,26DK,28EK,28EK,26EK,26EK,25EK,24EK,22DK,21DK
36EK,35EK,31EK,28EK,36EK,33EK,29EK,29EK,31EK,31EK,27EK,26EK,29EK,29EK,26EK,27EK,25EK,24EK,23DK,21DK
37EK,36EK,32EK,29EK,36EK,34EK,30EK,30EK,32EK,31EK,28EK,26EK,29EK,29EK,27EK,27EK,26EK,24EK,23DK,21DK
37EK,36EK,32EK,29EK,37EK,34EK,30EK,30EK,32EK,32EK,28EK,27EK,29EK,30EK,27EK,27EK,26EK,25EK,23EK,21EK
38EK,37EK,33EK,30EK,37EK,35EK,30EK,30EK,33EK,32EK,29EK,27EK,30EK,30EK,27EK,28EK,26EK,25EK,23EK,22EK
38EK,37EK,33EK,30EK,38EK,35EK,31EK,31EK,33EK,33EK,29EK,28EK,30EK,30EK,28EK,28EK,26EK,25EK,24EK,22EK
39EK,38EK,34EK,31EK,38EK,36EK,31EK,31EK,33EK,33EK,29EK,28EK,31EK,31EK,28EK,28EK,27EK,25EK,24EK,22EK
39EK,38EK,34EK,31EK,39EK,36EK,31EK,31EK,34EK,34EK,30EK,28EK,31EK,31EK,28EK,29EK,27EK,26EK,24EK,22EK
40EK,38EK,35EK,32EK,39EK,36EK,32EK,32EK,34EK,34EK,30EK,29EK,31EK,32EK,29EK,29EK,28EK,26EK,24EK,22EK
40EK,39EK,35EK,32EK,40EK,37EK,32EK,32EK,35EK,35EK,31EK,29EK,32EK,32EK,29EK,29EK,28EK,26EK,25EK,23EK
41EK,39EK,36EK,33EK,40EK,37EK,32EK,32EK,35EK,35EK,31EK,29EK,32EK,32EK,29EK,30EK,28EK,27EK,25EK,23EK
41EK,40EK,36EK,33EK,41EK,38EK,33EK,33EK,36EK,36EK,32EK,30EK,33EK,33EK,30EK,30EK,29EK,27EK,25EK,23EK
42EK,40EK,37EK,34EK,41EK,38EK,33EK,33EK,36EK,36EK,32EK,30EK,33EK,33EK,30EK,30EK,29EK,27EK,25EK,23EK
42EK,40EK,37EK,34EK,41EK,38EK,33EK,33EK,36EK,36EK,32EK,30EK,33EK,33EK,30EK,30EK,29EK,27EK,25EK,23EK
