0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,2,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,2,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,2,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,2,2,3
0,0,0,0,0,0,0,4,0,0,0,0,1,2,2,3,2,2,3,3
0,0,0,0,0,0,0,4,0,0,0,0,1,2,2,3,2,2,3,3
0,0,0,0,0,0,0,4,0,0,0,0,1,2,2,3,2,2,3,3
0,0,0,0,0,0,0,4,0,0,0,0,1,2,2,3,2,2,3,3
0,0,0,0,0,0,0,4,0,0,0,0,1,2,2,3,2,2,3,3
0,0,0,0,0,0,4,5,0,0,0,2,2,3,3,4,2,3,4,4
0,0,0,0,0,0,4,5,0,0,0,2,2,3,3,4,2,3,4,4
0,0,0,0,0,0,4,5,0,0,0,2,2,3,3,4,2,3,4,4
0,0,0,0,0,0,4,5,0,0,0,2,2,3,3,4,2,3,4,4
0,0,0,0,0,0,4,5,0,0,0,2,2,3,3,4,2,3,4,4
0,0,0,0,0,4,5,5,0,2,0,2,3,4,4,4,3,3,4,4
0,0,0,0,0,4,5,5,0,2,0,2,3,4,4,4,3,3,4,4
0,0,0,0,0,4,5,5,0,2,0,2,3,4,4,4,3,3,4,4
0,0,0,0,0,4,5,5,0,2,0,2,3,4,4,4,3,3,4,4
0,0,0,0,4,5,5,6,0,3,0,3,3,4,4,5,4,4,4,4
0,0,0,0,4,5,5,6,0,3,0,3,3,4,4,5,4,4,4,4
0,0,0,0,4,5,6,6,2,3,2,3,4,5,5,5,4,4,4,4
0,0,0,0,5,5,6,6,2,3,2,4,4,5,5,6,4,4,5,5
0,0,0,0,5,6,6,6,2,4,2,4,4,5,5,6,4,4,5,5
0,8,0,0,5,6,6,7,3,4,2,4,5,5,5,6,4,4,5,5
0,8,0,0,5,6,6,7,3,4,3,4,5,6,5,6,5,5,5,5
0,8,0,0,6,6,6,7,3AK,4,3,4,5,6,6,6,5,5,5,5
0,8,0,0,6,7,6,7,3AS,5,3,5,5,6,6,6,5,5,5,5
0,9,0,0,6,7,7,7,4AK,5,3,5,5,6,6,6,5,5,5,5
0,9,0,3,6AK,7,7,7,4AS,5,4,5,6,6,6,7,5,5,5,5
0,9,0,3,7AS,7,7,8,4AK,5,4,5,6,7,6,7,5,5,5,5
0,9,0,3,7AK,7,7,8,5AS,6,4,5,6,7,6,7,6,5,6,5
0,10,0,3,7AS,8,7,8,5AK,6,4,5,6,7,7,7,6,6,6,5
0,10,0,4,8AK,8,7,8,5AS,6,4,6,6,7,7,7,6,6,6,5
8,10AK,6,4,8AS,8AK,8,8,5AK,6,5,6,7,7,7,7,6,6,6,6
8,10AS,6,4,8AK,8AS,8,8,6AS,7,5,6,7,8,7,8,6,6,6,6
8,11AK,6,4,8AS,9AK,8,8,6BK,7AK,5,6,7,8,7,8,6,6,6,6
9,11AS,7,5,9AK,9AS,8,9,6BS,7AS,5,6,7,8,7,8,7,6,6,6
9,11AK,7,5,9AS,9AK,8,9,6BK,7AK,6,7,7,8,8,8,7,6,6,6
9,11AS,7,5,9AK,9AS,8AK,9,7BS,8AS,6,7,8AK,8,8,8,7,7,6,6
10,11AK,7,5,9AS,9AK,8AS,9,7BK,8AK,6,7,8AS,9,8,8,7,7,7,6
10,12BS,8,6,10AK,10AS,9AK,9,7BS,8AS,6AS,7,8AK,9,8,9,7,7,7,6
10,12BK,8,6,10BS,10AK,9AS,9,8BK,8AK,6AK,7,8AS,9,8,9,7,7,7,6
10,12BS,8,6,10BK,10AS,9AK,9,8BS,9AS,7AS,7,9AK,9,8,9,8,7,7,6
11AK,12BK,8,6,10BS,10AK,9AS,10AK,8BK,9AK,7AK,8,9AS,9,9,9,8,7,7,6
11AS,13BS,9,7,11BK,11BS,9AK,10AS,8BS,9AS,7AS,8,9AK,10,9,9,8,7,7,6
11AK,13BK,9,7,11BS,11BK,9AS,10AK,9BK,10BK,7AK,8AK,9AS,10,9,9,8,8,7,7
12AS,13BS,9,7,11BK,11BS,10BK,10AS,9BS,10BS,8AS,8AS,9AK,10,9,9,8,8,7,7
12AK,13BK,9,7,12BS,11BK,10BS,10AK,9BK,10BK,8AK,8AK,10AS,10,9,10,8,8,7,7
12AS,14BS,10AK,7,12BK,11BS,10BK,10AS,9BS,10BS,8AS,9AS,10AK,10AK,9,10,9AK,8,7,7
13AK,14CK,10AS,8,12BS,12BK,10BS,10AK,10BK,11BK,8AK,9AK,10AS,11AS,10,10,9AS,8,8,7
13BS,14CS,10AK,8,12BK,12BS,10BK,11AS,10CS,11BS,9BS,9AS,10AK,11AK,10,10,9AK,8,8,7
13BK,14CK,10AS,8,13BS,12BK,10BS,11AK,10CK,11BK,9BK,9AK,10AS,11AS,10,10,9AS,8,8,7
13BS,15CS,11AK,8,13BK,12BS,11BK,11AS,11CS,11BS,9BS,9AS,11BK,11AK,10,10,9AK,8,8,7
14BK,15CK,11AS,9AK,13BS,13BK,11BS,11AK,11CK,12BK,9BK,9AK,11BS,11AS,10AK,11,9AS,9,8,7
14BS,15CS,11AK,9AS,13BK,13BS,11BK,11AS,11CS,12BS,9BS,10AS,11BK,12AK,10AS,11,9AK,9,8,7
14BK,15CK,11BS,9AK,14BS,13BK,11BS,11BK,11CK,12BK,10BK,10AK,11BS,12AS,11AK,11,10AS,9,8,7
15CS,15CS,12BK,9AS,14CK,13BS,11BK,12BS,12CS,12BS,10BS,10BS,12BK,12AK,11AS,11,10AK,9,8,7
15CK,16CK,12BS,10AK,14CS,13BK,11BS,12BK,12CK,13BK,10BK,10BK,12BS,12AS,11AK,11,10AS,9,8,8
15CS,16CS,12BK,10AS,14CK,14BS,11BK,12BS,12CS,13CS,10BS,10BS,12BK,12AK,11AS,11AK,10AK,9AK,9,8
15CK,16CK,12BS,10AK,15CS,14CK,12CS,12BK,12CK,13CK,11BK,11BK,12BS,13AS,11AK,12AS,10AS,9AS,9,8
16CS,16CS,13BK,10AS,15CK,14CS,12CK,12BS,13CS,13CS,11BS,11BS,12BK,13BK,11AS,12AK,10AK,10AK,9,8
16CK,17DK,13BS,11BK,15CS,14CK,12CS,12BK,13CK,14CK,11BK,11BK,13BS,13BS,12AK,12AS,11AS,10AS,9,8
16CS,17DS,13BK,11BS,16CK,14CS,12CK,12BS,13CS,14CS,11BS,11BS,13BK,13BK,12AS,12AK,11BK,10AK,9,8
17CK,17DK,13CS,11BK,16CK,15CK,12CS,13BK,14CK,14CK,11CK,11BK,13BS,13BS,12AK,12AS,11BS,10AS,9,8
17DS,17DS,14CK,11BS,16CK,15CS,12CK,13BS,14CS,14CS,12CS,11BS,13CK,14BK,12BS,12AK,11BK,10AK,9,8
17DK,18DK,14CS,11BK,16CS,15CK,13CS,13BK,14CK,15CK,12CK,12BK,13CS,14BS,12BK,12AS,11BS,10AS,9,8
18DS,18DS,14CK,12BS,17CK,15CS,13CK,13BS,14CS,15CS,12CS,12BS,14CK,14BK,12BS,13AK,11BK,10AK,9,8
18DK,18DK,14CS,12CK,17DS,16CK,13CS,13BK,15CK,15CK,12CK,12BK,14CS,14BS,13BK,13AS,12BS,11AS,10,8
18DS,18DS,15CK,12CS,17DK,16CS,13CK,13BS,15CS,15CS,13CS,12BS,14CK,14BK,13BS,13BK,12BK,11AK,10AK,9
18DK,19DK,15CS,12CK,17DS,16CK,13CS,13CK,15DK,16CK,13CK,12CK,14CS,15BS,13BK,13BS,12BS,11AS,10AS,9
19DS,19DS,15CK,13CS,18DK,16CS,13CK,14CS,15DS,16CS,13CS,13CS,14CK,15CK,13BS,13BK,12BK,11AK,10AK,9
19DK,19DK,15CS,13CK,18DS,16CK,13CS,14CK,16DK,16CK,13CK,13CK,15CS,15CS,13BK,13BS,12BS,11AS,10AS,9
19DS,19DS,16CK,13CS,18DK,17CS,14CK,14CS,16DS,16CS,13CS,13CS,15CK,15CK,13BS,14BK,12CK,11AK,10AK,9
20DK,19DK,16DS,13CK,18DS,17DK,14CS,14CK,16DK,17CK,14CK,13CK,15CS,15CS,14BK,14BS,13CS,11BS,10AS,9AK
20DS,20DS,16DK,14CS,19DK,17DS,14CK,14CS,17DS,17CS,14CS,13CS,15CK,16CK,14CS,14BK,13CK,12BK,10AK,9AS
20DK,20DK,16DS,14CK,19DS,17DK,14DS,14CK,17DK,17CK,14CK,13CK,16CS,16CS,14CK,14BS,13CS,12BS,10AS,9AK
21DS,20DS,17DK,14CS,19DK,18DS,14DK,14CS,17DS,18DS,14CS,14CS,16CK,16CK,14CS,14CK,13CK,12BK,11AK,9AS
21DK,20DK,17DS,14CK,20DS,18DK,14DS,15CK,17DK,18DK,15CK,14CK,16CS,16CS,14CK,14CS,13CS,12BS,11AS,9AK
21DS,21ES,17DK,15DS,20DK,18DS,15DK,15CS,18DS,18DS,15DS,14CS,16DK,16CK,14CS,15CK,13CK,12BK,11AK,9AS
21DK,21EK,17DS,15DK,20DS,18DK,15DS,15CK,18DK,18DK,15DK,14CK,16DS,17CS,15CK,15CS,14CS,12BS,11AS,9AK
22ES,21ES,18DK,15DS,20DK,18DS,15DK,15CS,18DS,19DS,15DS,14CS,17DK,17CK,15CS,15CK,14CK,12BK,11AK,10AS
22EK,21EK,18DS,15DK,21DS,19DK,15DS,15CK,18DK,19DK,16DK,15CK,17DS,17CS,15CK,15CS,14CK,12BS,11AS,10AK
22ES,22ES,18DK,16DS,21DS,19DS,15DK,15CK,19DS,19DS,16DS,15CS,17DK,17CK,15CS,15CK,14CK,13CK,11BK,10AS
23EK,22EK,18DK,16DK,21DS,19DK,15DK,16CK,19DK,19DK,16DK,15CK,17DS,17CS,15CK,15CS,14DK,13CS,11BS,10BK
23ES,22ES,19DK,16DS,21DK,19DS,16DK,16DS,19DS,20DS,16DS,15DS,17DK,18CK,15CS,15CK,14DK,13CK,11BK,10BS
23EK,22EK,19DS,16DK,22DS,20DK,16DS,16DK,20DK,20DK,16DK,15DK,18DS,18DS,16DK,16CS,15DK,13CK,12BS,10BK
23ES,23ES,19DK,16DS,22EK,20DS,16DK,16DS,20DS,20DS,17DS,15DS,18DK,18DK,16DS,16DK,15DK,13CK,12BK,10BS
24EK,23EK,19ES,17DK,22ES,20DK,16DS,16DK,20EK,20DK,17DK,16DK,18DS,18DS,16DK,16DS,15DK,13CK,12BS,10BK
24ES,23ES,20EK,17DS,22EK,20DS,16DK,16DS,20ES,21DS,17DS,16DS,18DK,18DK,16DS,16DK,15DK,13CK,12BK,10BS
24EK,23EK,20ES,17DK,23ES,20EK,16DS,16DK,21EK,21DK,17DK,16DK,19DS,19DS,16DK,16DS,15DK,14CK,12CK,10CK
25ES,23ES,20EK,17ES,23ES,21ES,16DK,17DS,21ES,21DS,18DS,16DS,19DK,19DK,16DS,16DK,15DK,14CK,12CK,10CS
25EK,24ES,20ES,18EK,23ES,21ES,17ES,17DK,21EK,21EK,18EK,16DK,19DK,19DS,17DK,17DS,16DK,14DK,12CK,10CK
25ES,24ES,21EK,18ES,24ES,21ES,17ES,17DS,21ES,22ES,18ES,17DS,19EK,19DK,17DS,17DK,16DK,14DK,12CK,11CK
26ES,24ES,21ES,18EK,24ES,21ES,17ES,17DS,22EK,22EK,18EK,17DK,19EK,19DK,17DK,17DS,16DK,14DK,12CK,11CK
26ES,24ES,21ES,18ES,24ES,22ES,17ES,17ES,22ES,22ES,18ES,17ES,20EK,20DK,17DK,17DK,16EK,14DK,13CK,11CK
26ES,25ES,21ES,19ES,24ES,22ES,17ES,17ES,22EK,22EK,19EK,17EK,20EK,20DK,17DK,17DK,16EK,14DK,13CK,11CK
26ES,25ES,22ES,19ES,25ES,22ES,17ES,17ES,23ES,23ES,19ES,17ES,20EK,20EK,17EK,17EK,16EK,15DK,13DK,11DK
27ES,25ES,22ES,19ES,25ES,22ES,18ES,18ES,23EK,23EK,19EK,17EK,20EK,20EK,18EK,18EK,17EK,15DK,13DK,11DK
27ES,25ES,22ES,19ES,25ES,22ES,18ES,18ES,23ES,23ES,19ES,18ES,20EK,20EK,18EK,18EK,17EK,15EK,13DK,11DK
27ES,26ES,22ES,20ES,25ES,23ES,18ES,18ES,23EK,23EK,20EK,18EK,21EK,21EK,18EK,18EK,17EK,15EK,13DK,11DK
28ES,26ES,23ES,20ES,26ES,23ES,18ES,18ES,24ES,24ES,20ES,18ES,21EK,21EK,18EK,18EK,17EK,15EK,13EK,11EK
28ES,26ES,23ES,20ES,26ES,23ES,18ES,18ES,24EK,24EK,20EK,18EK,21EK,21EK,18EK,18EK,17EK,15EK,13EK,11EK
28ES,26ES,23ES,20ES,26ES,23ES,18ES,18ES,24ES,24ES,20ES,18ES,21EK,21EK,18EK,18EK,17EK,15EK,13EK,11EK
28ES,26ES,23ES,20ES,26ES,23ES,18ES,18ES,24EK,24EK,20EK,18EK,21EK,21EK,18EK,18EK,17EK,15EK,13EK,11EK
